# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

WHM Name,WH Name,WH ID,Address,District,State,Capacity(in MT),Registration Date,Registration Valid Upto,Contact No.,Status,Remarks
KRISHNA THAKUR,SHRI KRISHNA WAREHOUSE,6943658,"KH NO 115/1/2  VILL- CHANDPURA KHURD, TEHSIL- BADI",Raisen,Madhya Pradesh,2800,14-Jun-2024,13-Jun-2029,9589136105,Inactive,INSUFFICIENT INSURANCE
KRISHNA WAREHOUSE,KRISHNA WAREHOUSE,6980916,"village- chirahkala,",Narsimhapur,Madhya Pradesh,4487,27-Sep-2024,26-Mar-2029,9893803555,Active,
Krishna Yadav,Jay Shree Krishna Warehouse,6849517,"Village : Foofer,",Vidisha,Madhya Pradesh,5569,31-Jan-2024,30-Jan-2029,9981192720,Inactive,INSUFFICIENT INSURANCE
Krishnbhan Singh,Subham Warehouses,7043912,"Survey no. 401, Guna Road",Ashoknagar,Madhya Pradesh,5200,21-Mar-2025,20-Mar-2030,9425662345,Inactive,INSUFFICIENT INSURANCE
Krishndeep Raghuwanshi,Shivanchal Road,6817563,"Village Ramgarhi, Seoni Road,",Chhindwara,Madhya Pradesh,5000,15-Dec-2023,14-Dec-2028,7000530017,Inactive,INSUFFICIENT INSURANCE
KRITIKA GUGNANI,VISHNU WAREHOUSE,7019169,"ATHNER ROAD, SURGAON",Betul,Madhya Pradesh,2889,08-Feb-2025,07-Feb-2030,7974580356,Inactive,INSUFFICIENT INSURANCE
Krshnaa Khandelwal,Khandelwal Warehouse Corporation,7331039,"Village - Sandaota,, Tehsil - Sarangpur,",Rajgarh,Madhya Pradesh,2967,10-Jun-2024,17-Jul-2029,9993590321,Inactive,INSUFFICIENT INSURANCE
Krutika Somani,Shri Vasundhara Warehouse,6875256,"Village : Khandigara,,",Dhar,Madhya Pradesh,5040,29-Feb-2024,28-Feb-2029,9425065557,Inactive,INSUFFICIENT INSURANCE
Kshama Agrawal,Sai Warehouse,6908917,"Village Killod mal., Tehsil Harsud",Khandwa (East Nimar),Madhya Pradesh,3000,10-Apr-2024,09-Jan-2029,9098601861,Inactive,INSUFFICIENT INSURANCE
Kshama Diwan,Vinayak Warehousing,7101785,"Sohagpur,",Narmadapuram,Madhya Pradesh,3460,09-Jun-2025,08-Jun-2030,9685990502,Inactive,INSUFFICIENT INSURANCE
KSHAMA KUSHWAH,MAA NARMADA WAREHOUSE,6879936,"VILLAGE DIMAWAR, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,3709,08-Mar-2024,07-Mar-2029,9009025701,Inactive,INSUFFICIENT INSURANCE
kshama sharma,shree mahamai warehousing corporation,6934921,"tarwariya road gram chodakhedi, tehsil sironj dist vidisha",Vidisha,Madhya Pradesh,5400,30-May-2024,29-May-2029,9826911483,Inactive,INSUFFICIENT INSURANCE
Kshama Vyas,Shree Siddhi Vinayak Warehouse,6738181,"Village Jiyagaon,",Dewas,Madhya Pradesh,5621,15-Jun-2023,14-Jun-2028,9977095523,Inactive,INSUFFICIENT INSURANCE
kuber jadone,Jadon Warehousing Company,7610024,"Village Karariya Chouraha, Taluka Vidisha",Vidisha,Madhya Pradesh,3200,20-Dec-2023,23-Feb-2029,9630932884,Inactive,INSUFFICIENT INSURANCE
KULDEEP DANGI,SHRI BALAJI WAREHOUSE,6790471,"VILLAGE POST KHAIKHEDA, TEH SHYAMPUR",Sehore,Madhya Pradesh,5035,11-Oct-2023,10-Oct-2028,8319128536,Inactive,INSUFFICIENT INSURANCE
Kunj Choubey,Krishika Warehouse,7101249,"Gram Bamhni, Barela",Jabalpur,Madhya Pradesh,3986,05-Jun-2025,04-Jun-2030,9098977799,Inactive,INSUFFICIENT INSURANCE
kunti patidar,shri Kunwar ji warehouse,6826382,"Khasra no. 62/1/1/1/2,",Raisen,Madhya Pradesh,5000,26-Dec-2023,25-Sep-2028,9713476883,Inactive,INSUFFICIENT INSURANCE
KUNWAR CHOUHAN,NITYA WAREHOUSE UNIT II,7103765,"VILLAGE MALIWAYAN,",Sehore,Madhya Pradesh,4410,13-Jun-2025,12-Jun-2030,9826009692,Inactive,INSUFFICIENT INSURANCE
KUNWAR CHOUHAN,NITYA WAREHOUSE,7072176,"VILLAGE MALIWAYAN,",Sehore,Madhya Pradesh,3000,16-Apr-2025,15-Oct-2029,9826009692,Inactive,INSUFFICIENT INSURANCE
KUSHUM TIWARI,SHIVAY WAREHOUSE,7067853,"Village - sanw post - hardi tehsil - huzur rewa, H.N.- 492 ward no.-10 janta college road anantpur rewa",Rewa,Madhya Pradesh,4000,09-Apr-2025,08-Apr-2030,7869943846,Inactive,INSUFFICIENT INSURANCE
KUSHUM TIWARI,Rudra warehouse,6847354,"Vill. Sanw tehseel- Huzur , post - Hardi, H.N.- 492 ward no.-10 janta college road anantpur rewa",Rewa,Madhya Pradesh,5000,31-Jan-2024,30-Jan-2029,7869943846,Inactive,INSUFFICIENT INSURANCE
Kusum Gupta,Smt. Kusum Gupta w/o Govind Gupta Warehouse,6751770,"Village : Khujner,",Rajgarh,Madhya Pradesh,3317,07-Jul-2023,06-Jul-2028,8839727617,Active,
Kusum Jaiswal,Kusum Jaiswal Warehouse,6817027,"Barakalan,",Satna,Madhya Pradesh,6230,15-Dec-2023,14-Dec-2028,8120600555,Inactive,INSUFFICIENT INSURANCE
Kusum Kusum,Namo Narayan Gramin Bhandar Grah,7032121,"P H No. Gaurijhamer,",Sagar,Madhya Pradesh,1995,06-Mar-2025,05-Mar-2030,9893876400,Inactive,INSUFFICIENT INSURANCE
KUSUM PATEL,SIDDHI VINAYAK WAREHOUSE,6840151,"SUNDARA PANNA,",Panna,Madhya Pradesh,5000,18-Jan-2024,17-Jan-2029,6267274778,Inactive,INSUFFICIENT INSURANCE
kusum rajput,SHRI NARAYAN WAREHOUSE,6876429,"KH NO. 182/10, VILLAGE - DHABAKALAN,",Narmadapuram,Madhya Pradesh,3228,29-Feb-2024,28-Aug-2028,6398379134,Inactive,INSUFFICIENT INSURANCE
Kusum Rathore,Gurukrapa Warehouse,6792816,"Village Nanya khedi,",Shajapur,Madhya Pradesh,5600,18-Oct-2023,17-Oct-2028,9425077960,Active,
Kusum Upadhyay,M/s. Sudarshan Warehouse,6907745,"Near Mangawan Police Station, Village Khamahari, Tehsil Mangawan,,",Rewa,Madhya Pradesh,7000,09-Apr-2024,08-Jan-2029,9910368399,Inactive,INSUFFICIENT INSURANCE
Kusumdevi Rathi,M/s KALINDI WAREHOUSING,6822068,"KH NO 297/2/3 VILL NOORNAGAR, TEHSIL UDAIPURA",Raisen,Madhya Pradesh,3229,21-Dec-2023,20-Dec-2028,9923815486,Inactive,INSUFFICIENT INSURANCE
Laad kunwar,Ashapura Warehouse,6858427,"Village : Patlasikalan,,",Mandsaur,Madhya Pradesh,5515,14-Feb-2024,13-Feb-2029,6260736873,Active,
LAD KUNWAR,SHRI RAM WAREHOUSE,6882633,"GRAM AMONA, TEHSILE TONK KHURD",Dewas,Madhya Pradesh,1096,12-Mar-2024,11-Mar-2029,7748812650,Inactive,INSUFFICIENT INSURANCE
LADDU YADAV,Dhoomgarh Warehouse and Grading Plant,7116908,"Vill Nachanwara,",Tikamgarh,Madhya Pradesh,1800,22-Jul-2025,21-Jul-2030,9406659688,Inactive,INSUFFICIENT INSURANCE
ladkunvar patel,MS KISAN WAREHOUSE,7037708,"MAA PEETAMBAEA MANDIR KE AANGE, SATAI ROAD MORAHA",Chhatarpur,Madhya Pradesh,1235,12-Mar-2025,11-Mar-2030,7024013270,Inactive,INSUFFICIENT INSURANCE
LADKUVAR BAI,MA GAYATRI WAREHOUSE,6830970,"GRAM MAU, AGRA BUMBAY ROAD",Rajgarh,Madhya Pradesh,5223,02-Jan-2024,01-Jan-2029,7999082169,Inactive,INSUFFICIENT INSURANCE
LAKHAN PATEL,ARSHIV WAREHOUSING CHHUCHHAR,6892806,"VILL- CHHUCHHAR, TEHSIL- BARELI",Raisen,Madhya Pradesh,5000,27-Mar-2024,26-Mar-2029,7000219755,Inactive,INSUFFICIENT INSURANCE
LAKHAN PATEL,ARSHIV LOGISTICS,6898654,"KH NO 49/1/2 DEHGAON, TEHSIL- SULTANPUR",Raisen,Madhya Pradesh,4921,30-Mar-2024,29-Mar-2029,7000219755,Inactive,INSUFFICIENT INSURANCE
LAKSHMI CHOUHAN,LAKSHMI WAREHOUSE,4570056,"KH NO 88/15/2 &amp;amp;amp;amp;amp; 86/5/1/2 GRAM DOBI,",Sehore,Madhya Pradesh,5000,31-May-2026,31-May-2031,9977135500,Inactive,INSUFFICIENT INSURANCE
LAKSHMI PANWAR,MAHI WAREHOUSE,6837454,"VILLAGE BAGWADA, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,4500,12-Jan-2024,11-Jan-2029,9200383141,Inactive,INSUFFICIENT INSURANCE
Lakshmi Patel,Mangal Murti Warehouse,6961924,"Village Sultanpur,",Harda,Madhya Pradesh,5600,25-Jul-2024,24-Jul-2029,9340619346,Inactive,INSUFFICIENT INSURANCE
Lakshmi Soni,Jai Maa Sheetla Warehouse,6951669,"Gram Harpalpura, Patera",Damoh,Madhya Pradesh,3375,26-Jun-2024,25-Jun-2029,9584744606,Inactive,INSUFFICIENT INSURANCE
Lakshya Warehousing,Lakshya Warehousing,6812341,"Village : Alwasa,,",Indore,Madhya Pradesh,24348,08-Dec-2023,07-Dec-2028,7000622173,Inactive,INSUFFICIENT INSURANCE
Lalit Nagar,Patel Warehouse Unit II,6954812,"Village Nakti Talai,",Sehore,Madhya Pradesh,3320,04-Jul-2024,03-Jul-2029,9229413750,Inactive,INSUFFICIENT INSURANCE
Lalita Gupta,Shri Sanwaliya Warehouse,6946719,"Survey No. 144/1, 144/2, 144/3, Jeerapur Khujner Road, Khujner",Rajgarh,Madhya Pradesh,3500,19-Jun-2024,18-Jun-2029,9993373801,Inactive,INSUFFICIENT INSURANCE
LALITA GUPTA,PANCHMUKHI WAREHOUSE,4569238,"PLOT NO. 818/2 VILLAGE AND POST BASADI, TEHSIL BADWARA KATNI",Katni,Madhya Pradesh,5625,27-May-2026,27-May-2031,9644727181,Inactive,INSUFFICIENT INSURANCE
Lalita Patidar,SHREE KRISHNA WAREHOUSE,6747000,"SURVEY NO. 674/1846, RINGNOD ROAD VILLAGE KALALIYA,",Ratlam,Madhya Pradesh,5625,27-Jun-2023,26-Jun-2028,9755273722,Inactive,INSUFFICIENT INSURANCE
Lalita Porwal,SHREE NATH WAREHOUSE,6883086,"MELKHEDA ROAD,JAMUNIYA, TEHSIL SHAMGARH",Mandsaur,Madhya Pradesh,5000,12-Mar-2024,11-Mar-2029,8982712701,Inactive,INSUFFICIENT INSURANCE
LALITA PURVIYA,JAY AMBEY AGRO WAREHOUSING,6919989,"Village : Umariya, Tehsil : Pipariya,",Narmadapuram,Madhya Pradesh,5212,23-Apr-2024,22-Apr-2029,9229678190,Inactive,INSUFFICIENT INSURANCE
Lalita Sahu,Shiv Warehouse,6863914,"Khasra No. 248, PH No. 17, Block No. 397 Umreth,",Chhindwara,Madhya Pradesh,3144,19-Feb-2024,18-Nov-2028,9575386452,Inactive,INSUFFICIENT INSURANCE
LALITA SHARMA,M/S Maa Pitambhara Warehousing,6881288,"Post-Natewran,",Vidisha,Madhya Pradesh,2248,08-Mar-2024,07-Mar-2029,9893180700,Inactive,INSUFFICIENT INSURANCE
Lalita Singh,Raghuveer Shri Warehouse,6979025,"Village - Jhojhi,, Tehsil - Shahpura,",Jabalpur,Madhya Pradesh,20895,24-Sep-2024,23-Sep-2029,8839463742,Inactive,INSUFFICIENT INSURANCE
Lalita Soni,RAMA WAREHOUSE,7100704,"KHASRA NO. 132/2/2/2,",Raisen,Madhya Pradesh,1000,03-Jun-2025,02-Jun-2030,6266771092,Inactive,INSUFFICIENT INSURANCE
Lalta Bai,M S Agro Logistics,7108087,"Khujner,",Rajgarh,Madhya Pradesh,5987,30-Jun-2025,29-Dec-2029,9691585485,Inactive,INSUFFICIENT INSURANCE
LALTA PATIDAR,Lalta Warehouse,6992259,"Khasra No. 22/3, 23, Rehti",Sehore,Madhya Pradesh,5000,07-Nov-2024,06-Nov-2029,9826650113,Inactive,INSUFFICIENT INSURANCE
Laltadevi Sharma,Ashirwad Warehouse,6914584,"Khasra No. 27, Village Choukdi,",Harda,Madhya Pradesh,5940,16-Apr-2024,15-Apr-2029,9424816429,Inactive,INSUFFICIENT INSURANCE
Lata Aharwar,Shubham Warehouse,6649172,"Village Pipariya Rajguru,",Chhindwara,Madhya Pradesh,2100,03-Nov-2022,02-Nov-2027,7771811800,Inactive,INSUFFICIENT INSURANCE
LATA GURJAR,GRG WAREHOUSE,6853659,"BARRI CHEERKHEDA,",Bhopal,Madhya Pradesh,6400,07-Feb-2024,06-Feb-2029,9425024987,Inactive,INSUFFICIENT INSURANCE
Lata Nair,Shri Vinayak Warehouse,6982987,"Khasra No. 7/1/2, PH No. 22/43, Village Parsora",Raisen,Madhya Pradesh,3502,02-Oct-2024,01-Oct-2029,9425024265,Active,
Lata patel,Shri Ganpati Warehouse,6867337,"Chandone Bankhedi Narmadapuram,",Narmadapuram,Madhya Pradesh,2829,21-Feb-2024,20-Feb-2029,9981833282,Inactive,INSUFFICIENT INSURANCE
LATA PAWAR,SHREE RADHE RADHE WAREHOUSE,6966428,"GRAM BHILAI, POST PARMANDAL",Betul,Madhya Pradesh,5100,09-Aug-2024,08-Aug-2029,9425440698,Inactive,INSUFFICIENT INSURANCE
Lata Singh,BHAGAWATI ESTATE WAREHOUSE,7044993,"VILLAGE POORAN KHEDI TEHSIL KOLARAS,",Shivpuri,Madhya Pradesh,11317,21-Mar-2025,20-Mar-2030,9617789307,Active,
Lata Sinhal,Mathuradevi Warehousing,6814321,"Survey No. 132/2/2, PC No. 133, Seoni Mundara Road,",Seoni,Madhya Pradesh,5739,12-Dec-2023,11-Dec-2028,9977411004,Inactive,INSUFFICIENT INSURANCE
Lata Thakur,MAYANK WAREHOUSE,6979835,"SURVEY NO. 306/1/2/2,",Betul,Madhya Pradesh,2686,24-Sep-2024,23-Sep-2029,9926368717,Inactive,INSUFFICIENT INSURANCE
Laxman Khattar,Krishna Warehouse,7091341,"Kh No-121/1/1/1/1/2, Patwari halka, gram bharoli",Umaria,Madhya Pradesh,2736,20-May-2025,19-May-2030,9425427654,Inactive,INSUFFICIENT INSURANCE
LAXMI AGARWAL,Laxmi Agrawal Warehouse,6836738,"Khasra No. 130/3/2/2,",Dindori,Madhya Pradesh,2000,12-Jan-2024,11-Jan-2029,9111391280,Inactive,INSUFFICIENT INSURANCE
Laxmi Bai,Laxmi warehouse,4565956,"Khasra No. 141/2,",Raisen,Madhya Pradesh,2000,05-May-2026,05-May-2031,9713097959,Inactive,INSUFFICIENT INSURANCE
Laxmi Chauhan,Sharnam Godam,7022130,"Village Kheri, Silgena, Patan, Tehsil Budhni",Sehore,Madhya Pradesh,2564,19-Feb-2025,18-Feb-2030,9713673564,Inactive,INSUFFICIENT INSURANCE
LAXMI CHOUHAN,VANSHIKA WAREHOUSE,6963540,"GRAM GAIHALPUR TEH. BARI,",Raisen,Madhya Pradesh,3306,30-Jul-2024,29-Apr-2029,9993955082,Inactive,INSUFFICIENT INSURANCE
LAXMI CHOUHAN,ADARSH WARE HOUSE,7169287,"GRAM STRAMAU,",Sehore,Madhya Pradesh,3787,11-Nov-2025,10-Nov-2030,6261380738,Inactive,INSUFFICIENT INSURANCE
LAXMI GANGA AGRO WARE HOUSE,Laxmi Ganga Agro Warehouse,6776074,"Village: Bordad Ryt,",Khandwa (East Nimar),Madhya Pradesh,5000,29-Aug-2023,28-May-2028,9074255590,Inactive,INSUFFICIENT INSURANCE
LAXMI GOUR,SHRI BANKE BIHARI WAREHOUSE,6854012,"VILLAGE BAHRABAL, TEHSIL BERASIA",Bhopal,Madhya Pradesh,2446,07-Feb-2024,06-Feb-2029,6265134515,Inactive,INSUFFICIENT INSURANCE
Laxmi Patel,Shri Laxmi Warehouse,6859144,"Kh No-559,",Jabalpur,Madhya Pradesh,4800,14-Feb-2024,13-Feb-2029,9752204034,Inactive,INSUFFICIENT INSURANCE
Laxmi Patidar,Samriddhi Warehouse,6847982,"Khardon Kalan,",Shajapur,Madhya Pradesh,4700,31-Jan-2024,30-Jan-2029,9826522603,Inactive,INSUFFICIENT INSURANCE
LAXMI PATIDAR,PATIDAR AND SON'S UNIT - 1,6911796,"Village Shyamugaon, Tehsil Rehti",Sehore,Madhya Pradesh,5000,11-Apr-2024,10-Apr-2029,9977539686,Inactive,INSUFFICIENT INSURANCE
LAXMI RAGHUWANSHI,M/S KAMLA AGRO WAREHOUSING,6735930,"AB ROAD, VILLEGE DEHARDA SADAK,",Shivpuri,Madhya Pradesh,6757,14-Jun-2023,13-Jun-2028,8839003143,Inactive,INSUFFICIENT INSURANCE
LAXMI SONI,SHYAMADEVI WAREHOUSING,7059488,"KHASRA NO. 172/2 VILLAGE AMRAVAD DAM, SAGAR ROAD , RAISEN",Raisen,Madhya Pradesh,5343,28-Mar-2025,27-Mar-2030,9407076000,Inactive,INSUFFICIENT INSURANCE
Laxmi Warehouse,Laxmi Warehouse,6780571,"Village : Lasudiya Bhama,,",Rajgarh,Madhya Pradesh,4533,13-Sep-2023,12-Sep-2028,9893257577,Inactive,INSUFFICIENT INSURANCE
Laxmi Warehouse,Laxmi Warehouse Unit 2,7165772,"Kh No-187/2/1/2 & 187/4/1,",Sehore,Madhya Pradesh,3500,29-Oct-2025,28-Jan-2029,9826010644,Inactive,INSUFFICIENT INSURANCE
Laxmi Warehouse,Laxmi Warehouse Unit 1,6876247,"Khasra No. 187/2/1 and 187/4,",Sehore,Madhya Pradesh,5000,29-Feb-2024,28-Feb-2029,9826010644,Inactive,INSUFFICIENT INSURANCE
LAXMI WAREHOUSING AND LOGISTICS,LAXMI WAREHOUSING AND LOGISTICS,4580056,"KHASRA NO. 2047/1, 2047/2 VILLAGE KOUDIA, TEHSIL BAHORIBAND KATNI",Katni,Madhya Pradesh,3210,31-Aug-2026,31-Aug-2031,9425926226,Active,
Layshree Thakur,Maa Icchhadevi Warehouse and Enterprises,7047608,"Kh.No.1642/1,2 At gram Icchapur,",Burhanpur,Madhya Pradesh,4800,24-Mar-2025,23-Mar-2030,8770202317,Inactive,INSUFFICIENT INSURANCE
LEEA CHAURASIA,JAY RAWATPURA SARKAR BHANDARAN WAREHOUSE,6932404,"VILLAGE MANGWA TEHSIL- RAIPURA,",Panna,Madhya Pradesh,5125,20-May-2024,19-May-2029,8770344906,Inactive,INSUFFICIENT INSURANCE
Leela Chaurasia,Jai Rawatpura Sarkar Bhandaran Warehouse,6681480,"V-Dharampura,Near FCI Tikamgarh,Kuvarpura,",Tikamgarh,Madhya Pradesh,4196,11-Feb-2023,10-Feb-2028,8770344906,Inactive,INSUFFICIENT INSURANCE
Leela Duktawa,Maa Narmada Warehouse,6824130,"Survey No. 462/2/1/2,",Dewas,Madhya Pradesh,5609,22-Dec-2023,21-Jun-2028,9926699517,Inactive,INSUFFICIENT INSURANCE
LEELA PANWAR,SHREE NARAYAN WAREHOUSE,7014939,"VILLAGE NEHRUGAON, TEHSIL NASRULLAGANJ",Sehore,Madhya Pradesh,5065,31-Jan-2025,30-Apr-2029,9755007646,Inactive,INSUFFICIENT INSURANCE
Leela Patel,Shri Hariram Kunwar Patel  Warehouse,6759427,"Village Banada,",Narmadapuram,Madhya Pradesh,4505,19-Jul-2023,18-Jul-2028,9926315656,Inactive,INSUFFICIENT INSURANCE
LEENA AGRAWAL,KRISHIV WAREHOUSE AND LOGISTICS,6846273,"VILLAGE JAMUNIYA,",Raisen,Madhya Pradesh,4994,25-Jan-2024,24-Jul-2028,9826076776,Inactive,INSUFFICIENT INSURANCE
LEENA AGRAWAL,Shrinath Warehouse,7013048,"Village : Nanasa,, Tehsil : Kannod,",Dewas,Madhya Pradesh,5025,28-Jan-2025,27-Jan-2030,7566677746,Inactive,INSUFFICIENT INSURANCE
LIKHAN BISEN,M/S: BHAGYASHREE WAREHOUSE,6932859,"DONGARIYA ,TEHSIL BALAGHAT,DISST BALAGHAT,",Balaghat,Madhya Pradesh,10000,21-May-2024,20-Nov-2028,9993455141,Inactive,INSUFFICIENT INSURANCE
LILA BAI,VIRAJ WAREHOUSE,6855548,"GRAM BARWIE KHEDA TEHSIL KHATEGAON,",Dewas,Madhya Pradesh,2136,08-Feb-2024,07-Feb-2029,9753326788,Active,
Lila Patidar,SALIGRAM WAREHOUSE,6900542,"KHASRA NO. 21/2/2/2,",Rajgarh,Madhya Pradesh,4994,30-Mar-2024,29-Mar-2029,9993877772,Inactive,INSUFFICIENT INSURANCE
Lilabai Tada,ARSHIT WARE HOUSE,6550800,"GRAM BARWAIKHEDA PATWARI HALKA NO 40, TESHSIL KHATEGAON",Dewas,Madhya Pradesh,3500,25-Jan-2022,24-Jan-2027,9753326788,Inactive,INSUFFICIENT INSURANCE
LOCHAN RAJPUT,M/S Udit Logistics,6925119,"Survey No-278/2/3/2,Patwari Halka No-75,",Vidisha,Madhya Pradesh,5000,03-May-2024,02-Feb-2029,9893677392,Inactive,INSUFFICIENT INSURANCE
Lokendra Chhajed,Navkar Agritech Warehouse,6884704,"Village : Karahi,,",Khargone (West Nimar),Madhya Pradesh,2111,14-Mar-2024,13-Mar-2029,9424055055,Inactive,INSUFFICIENT INSURANCE
LOKESH SAHU,SAHU WAREHOUSING AND LOGISTICS,7152994,"KH NO 107 VILL- KANWAR, TEHSIL- BADI",Raisen,Madhya Pradesh,5087,24-Sep-2025,23-Sep-2030,8516802273,Inactive,INSUFFICIENT INSURANCE
LOVELY SINGH,Enna Agro,7050305,"Gram Pawaiya Kothar, Tehsil Raghurajnagar",Satna,Madhya Pradesh,3754,26-Mar-2025,25-Sep-2029,9893076444,Inactive,INSUFFICIENT INSURANCE
Lowanshi Warehouse,M/s Lowanshi Warehouse,6744122,"Village : Baghwada,,",Narmadapuram,Madhya Pradesh,15000,23-Jun-2023,22-Jun-2028,9303355364,Inactive,INSUFFICIENT INSURANCE
LTC Commercial Company Private Limited,LTC Commercial Company Private Limited C/o Choupal Sagar-Dewas,1011907,"Survey No. 295 & 294-2, Patwari Halka No. 26, Village - Lohar Pipliya, Tehsil - Dewas,",Dewas,Madhya Pradesh,16302,07-Nov-2022,15-Nov-2027,8003593441,Inactive,EFFECTIVE CONTROL VALIDITY EXPIRED
LTC Commercial Company Private Limited,LTC Commercial Company Private Limited C/o Choupal Sagar-Mandsaur,1011915,"Patwari Halka No. 14, Village - Azizkhedi, Survey No. 30,31,32,33 Tehsil - Mandsaur,",Mandsaur,Madhya Pradesh,4320,17-Nov-2022,16-Nov-2027,8003593441,Inactive,EFFECTIVE CONTROL VALIDITY EXPIRED
LTC Commercial Company Private Limited,Ramdarshan Warehouses,6557284,"01, Mhow, Neemuch Road, Near Choupal Sagar, Mandsaur -458001, 01, Mhow, Neemuch Road, Near Choupal Sagar, Mandsaur -458001",Mandsaur,Madhya Pradesh,5420,19-Feb-2022,18-Feb-2027,8003593441,Inactive,EFFECTIVE CONTROL VALIDITY EXPIRED
M M Warehouse,M M Warehouse,6899553,"Village - Gohadi,,",Bhind,Madhya Pradesh,5910,30-Mar-2024,29-Mar-2029,6261634120,Inactive,INSUFFICIENT INSURANCE
M SHANTI,Akshaya Warehouse`,4569710,"Khasra No. 147/2/1, 147/2/3, Village Manpur",Raisen,Madhya Pradesh,4571,29-May-2026,29-May-2031,9993812960,Inactive,INSUFFICIENT INSURANCE
M&P Warehousing Pvt Ltd,M & P Warehousing Pvt. Ltd.,6751325,"Village: Phulgawdi,",Dhar,Madhya Pradesh,6254,05-Jul-2023,04-Jul-2028,9893098671,Inactive,INSUFFICIENT INSURANCE
M&P Warehousing Pvt Ltd,M&P warehousing Pvt Ltd (Gurh),7118979,"GRAM ITAR PAHAD, TEHSIL-GURH, DIST-REWA,",Rewa,Madhya Pradesh,25123,28-Jul-2025,27-Jul-2030,9893098671,Inactive,INSUFFICIENT INSURANCE
M/s Abhinav Warehouse,Abhinav Warehouse,6895411,"Village : Pawti,,",Mandsaur,Madhya Pradesh,5000,28-Mar-2024,27-Mar-2029,9111118595,Inactive,INSUFFICIENT INSURANCE
M/s Aditya Agro,M/s Aditya Agro,6749345,"Village : Ramgadi,,",Chhindwara,Madhya Pradesh,26756,30-Jun-2023,29-Jun-2028,9424363001,Inactive,INSUFFICIENT INSURANCE
M/s Atul Kuraria,M/s Atul Kurariya Sonaura,6759518,"Village Sonaura,",Satna,Madhya Pradesh,25000,19-Jul-2023,18-Jan-2027,9425426095,Inactive,INSUFFICIENT INSURANCE
M/s Atul Kurariya,ATUL KURARIYA WAREHOUSE CHORHATA,6761134,"Village Chorhata, Thana Amarpatan",Satna,Madhya Pradesh,15399,24-Jul-2023,23-Jan-2027,6263579715,Inactive,INSUFFICIENT INSURANCE
M/s D R Agro Marketing Co.,D R Agro Marketing Co.,7007198,"Khasra No. 12 & 13, P. H. No. 18/17,, N. B. No. 61, Gram Bineki,",Jabalpur,Madhya Pradesh,15718,02-Jan-2025,01-Jan-2030,9131030733,Inactive,INSUFFICIENT INSURANCE
M/S Dev Sortex,M/S Dev Sortex,6793897,"GRAM BELAI, MUNGAOLI ASHOKNAGAR",Ashoknagar,Madhya Pradesh,7000,19-Oct-2023,18-Oct-2028,9600781694,Inactive,INSUFFICIENT INSURANCE
M/s H.K COTTON INDUSTRIES,M/s H.K COTTON INDUSTRIES,6917108,"Khasra number  352/1,352/2  Amravati road , pandhurna -480334 MP,",Chhindwara,Madhya Pradesh,10000,21-Apr-2024,20-Apr-2029,9425819636,Inactive,INSUFFICIENT INSURANCE
M/S ISHITA WAREHOUSING CORPORATION,MS ISHITA WAREHOUSING CORPORATION,6772834,"RAIKHEDI ROAD PIPARIYA, PIPARIYA",Narmadapuram,Madhya Pradesh,5783,21-Aug-2023,20-Aug-2028,9630846484,Inactive,INSUFFICIENT INSURANCE
M/s Janki Logistics,M/s Janki Logistics,6876874,"Khasra No. 155/2, Gram - Amjhira,",Bhopal,Madhya Pradesh,4996,29-Feb-2024,28-Feb-2029,9893699008,Inactive,INSUFFICIENT INSURANCE
M/s Kanha Agro Infrastructure and Warehouse,Kanha agro infrastructure and warehouse,6785349,"Village: Tilyakhedi,",Dewas,Madhya Pradesh,5177,26-Sep-2023,25-Sep-2028,9826770077,Inactive,INSUFFICIENT INSURANCE
M/s Maa Durga Warehousing and Infrastructure,M/s Maa Durga Warehousing & Infrastructure,6792998,"14 - (East) Shri Krishna Nagar, opp. BSF Airport,",Dewas,Madhya Pradesh,5412,19-Oct-2023,18-Oct-2028,9977222268,Inactive,INSUFFICIENT INSURANCE
M/s Maiya Warehouse & Agro Services,M/s Maiya Warehouse & Agro Services,6754659,"Village : Shahganj,",Sehore,Madhya Pradesh,3243,12-Jul-2023,11-Jul-2028,9425008820,Inactive,INSUFFICIENT INSURANCE
M/s NARMADA WAREHOUSE,NARMADA WAREHOUSE,6844476,"KN 2/10, Village : Akola, Tehsil : Sohagpur,",Narmadapuram,Madhya Pradesh,4300,25-Jan-2024,24-Jan-2029,9977845509,Inactive,INSUFFICIENT INSURANCE
M/s Prabhu Kripa Logistics,Prabhu Kripa Logistics,4573338,"Village : Machalpur Bujurg,, Tehsil : Maheshwar,",Khargone (West Nimar),Madhya Pradesh,5176,30-Jun-2026,30-Jun-2031,9425081817,Active,
M/S Rounak Associates,M/S Rounak Associates,6733323,"Gram-Nanderwada,",Narmadapuram,Madhya Pradesh,6321,08-Jun-2023,07-Dec-2027,7694855555,Inactive,INSUFFICIENT INSURANCE
